12;2;0.3728841145833333
6;1;143.145263671875
19;1224;0.0146484375
10;/;0.007975260416666666
10;/;0.007568359375
18;/;0.0078125
7;1;0.16422526041666666
29;/;0.007405598958333333
11;1762;0.035563151041666664
7;1;271.4171549479167
13;/;0.006917317708333333
29;3701;0.013264973958333334
26;216816;0.06852213541666667
9;1;0.049560546875
28;657;0.013590494791666666
28;1218;0.01513671875
18;3700;0.037190755208333336
7;1;16.1513671875
12;7164;0.030354817708333332
10;817;0.047037760416666664
7;1;1.6515299479166667
9;8287;18.239095052083332
13;759272;0.007405598958333333
10;5478;0.009195963541666666
18;980083;0.018147786458333332
7;1;1.1210123697916667
9;1386;0.024251302083333332
20;/;0.004720052083333333
31;/;0.007242838541666667
30;/;0.006266276041666667
8;/;0.008870442708333334
17;/;0.006022135416666667
17;/;0.006266276041666667
36;/;0.007161458333333333
19;8287;0.026448567708333332
47;71421;0.007161458333333333
15;/;0.005289713541666667
43;1772;0.011962890625
7;1;35.802652994791664
20;284812;0.008219401041666666
22;/;0.007242838541666667
13;33208;0.16902669270833334
14;89593;0.8387044270833334
31;89184;0.00927734375
15;1253;0.009684244791666666
29;1218;0.014729817708333334
11;138;0.0087890625
10;/;0.007080078125
8;2;0.068115234375
24;/;0.006754557291666667
10;83560;0.008138020833333334
14;177437;0.005940755208333333
14;69474;0.020833333333333332
7;1;4.672200520833333
30;/;0.006184895833333333
18;28253;0.009033203125
15;167542;0.006754557291666667
18;/;0.005452473958333333
19;/;0.005126953125
12;/;0.005452473958333333
11;77643;0.034423828125
34;/;0.006673177083333333
6;1;47.222249348958336
19;1;46.261067708333336
9;/;0.009440104166666666
15;3050295;0.06689453125
10;2;0.046549479166666664
11;/;0.008219401041666666
20;/;0.00634765625
13;/;0.007161458333333333
15;314293;0.021321614583333332
15;8342;0.014404296875
22;291059;0.007893880208333334
15;194;0.16878255208333334
12;30727;0.013590494791666666
8;/;0.023111979166666668
8;1;0.060384114583333336
11;/;0.006429036458333333
10;30727;0.027262369791666668
6;1;157.30061848958334
7;1;213.056884765625
8;1;0.8504231770833334
35;314293;0.029703776041666668
8;1;0.059733072916666664
26;/;0.0068359375
9;2;0.024983723958333332
15;55080;0.02099609375
37;5052;0.018798828125
12;2;0.06575520833333333
7;1;0.791015625
11;33196;0.011393229166666666
33;5052;0.048746744791666664
8;1;0.2875162760416667
6;1;625.279296875
20;/;0.010823567708333334
8;1;0.13997395833333334
7;1;1.8203125
39;2190;0.011800130208333334
14;/;0.0087890625
6;1;1058.660888671875
10;1236;0.849609375
41;1218;0.011149088541666666
7;1;2.1499837239583335
14;286;0.032958984375
11;76114;0.008544921875
40;/;0.006591796875
14;6239;0.0087890625
12;8355;0.008870442708333334
13;9031;0.007649739583333333
6;1;327.109130859375
12;8287;0.041910807291666664
17;9606;0.008626302083333334
42;1314;0.008463541666666666
12;224325;0.006754557291666667
24;1763;0.015625
16;40674;1.4763997395833333
16;32008;0.032307942708333336
13;55951;0.017008463541666668
16;/;0.005696614583333333
10;/;0.00732421875
12;/;0.008056640625
14;3701;0.01318359375
22;314295;0.027262369791666668
16;22;0.012044270833333334
6;1;805.125
10;68287;0.09952799479166667
12;/;0.015055338541666666
16;1224;0.015299479166666666
17;1485;0.016194661458333332
10;1;1.498291015625
37;/;0.009114583333333334
8;2;0.3646647135416667
8;/;0.021402994791666668
11;376913;0.103271484375
21;/;0.006022135416666667
24;/;0.007405598958333333
16;1;0.038411458333333336
6;1;325.5931803385417
25;1386;0.01318359375
10;/;0.008544921875
20;1;0.24112955729166666
6;1;7.399332682291667
9;1;0.4691569010416667
20;/;0.007568359375
17;/;0.00830078125
29;/;0.006917317708333333
8;2;0.0595703125
27;7955;0.007731119791666667
9;44689;0.009358723958333334
5;;
8;8287;1.54736328125
28;33184;0.017415364583333332
19;/;0.006022135416666667
9;407;0.048014322916666664
8;1;5.600748697916667
27;/;0.007486979166666667
25;/;0.0068359375
12;3701;0.016276041666666668
20;/;0.007080078125
8;1;0.2694498697916667
10;/;0.008463541666666666
9;418107;0.046875
13;/;0.006754557291666667
14;284812;0.007568359375
18;1769;0.011393229166666666
27;374;0.008463541666666666
10;33208;5.282877604166667
12;/;0.006429036458333333
21;/;0.005615234375
10;314295;0.031901041666666664
6;1;5348.982421875
29;/;0.011149088541666666
12;/;0.009114583333333334
24;31749;0.013102213541666666
10;3398;0.6620279947916666
8;1;0.3631998697916667
10;/;0.00732421875
7;1;1.094970703125
9;284812;0.009033203125
17;44689;0.008951822916666666
6;1;5141.352294921875
16;/;0.011637369791666666
9;183924;0.034261067708333336
8;2;0.3893229166666667
14;32008;0.228271484375
19;/;0.00732421875
29;662;0.027506510416666668
8;/;0.01025390625
17;1884637;0.012776692708333334
9;8782;0.027750651041666668
11;2;0.034586588541666664
6;1;161.74959309895834
12;/;0.009114583333333334
18;40674;0.11531575520833333
27;543;0.078369140625
24;284812;0.0078125
6;1;2134.2571614583335
17;525903;0.01416015625
9;40674;0.90234375
10;3701;0.02001953125
22;/;0.008056640625
32;351607;0.009440104166666666
32;578458;0.008382161458333334
11;/;0.006591796875
21;/;0.008382161458333334
10;73029;0.013916015625
13;33208;9.673665364583334
6;1;19.27734375
14;1224;0.46533203125
8;1;0.061360677083333336
9;/;0.00732421875
11;/;0.007486979166666667
10;44689;0.008707682291666666
14;59472;0.008219401041666666
13;5148;0.0205078125
15;/;0.005777994791666667
6;1;1950.9736328125
6;1;137.83634440104166
25;190192;0.010416666666666666
15;780;0.0166015625
7;1;7.707682291666667
20;239934;0.015462239583333334
9;89593;47.111897786458336
8;1;0.9361979166666666
8;1;7.1181640625
10;42168;0.011393229166666666
20;1305;0.020833333333333332
6;1;64.97615559895833
12;/;0.006998697916666667
7;1;0.9318033854166666
24;/;0.008219401041666666
16;41882;0.008382161458333334
9;89593;42.659830729166664
9;/;0.009033203125
7;1;27.286295572916668
15;498761;0.008382161458333334
14;234;0.10929361979166667
25;2267;0.017985026041666668
11;/;0.00732421875
14;/;0.0068359375
27;5052;0.026285807291666668
7;1;129.14208984375
6;1;7.417073567708333
7;1;10.180338541666666
17;269800;0.009033203125
16;/;0.006103515625
15;2;0.012451171875
10;3050242;0.009033203125
32;227321;0.008138020833333334
8;1;0.041422526041666664
19;/;0.006510416666666667
7;1;216.03181966145834
25;80869;0.009684244791666666
9;469;0.018147786458333332
43;/;0.006184895833333333
28;2;0.6739095052083334
16;28105;0.017415364583333332
16;/;0.0068359375
8;2;0.0263671875
19;/;0.006754557291666667
7;2;0.1943359375
28;/;0.008219401041666666
15;8287;0.06844075520833333
14;/;0.006510416666666667
10;187420;0.007568359375
14;/;0.006510416666666667
10;1;13.247151692708334
12;1117;0.016682942708333332
23;8287;0.009928385416666666
18;314293;0.015218098958333334
21;314293;0.026041666666666668
19;323848;0.008870442708333334
28;2190;0.008056640625
13;/;0.005777994791666667
8;1;0.06551106770833333
29;/;0.007731119791666667
14;1;0.012858072916666666
16;/;0.006510416666666667
8;1;0.8392740885416666
7;1;334.9376627604167
6;1;4.438720703125
7;1;7.533447265625
16;4212;0.00927734375
14;238;0.009440104166666666
14;/;0.006917317708333333
12;1;2.0546875
29;9604;0.012532552083333334
12;1117;0.015625
9;3398;0.11775716145833333
29;3701;0.015950520833333332
8;1224;0.436767578125
5;;
35;/;0.005940755208333333
7;1;15.186197916666666
22;284812;0.00732421875
16;40674;0.19913736979166666
16;28211;0.008707682291666666
13;/;0.006429036458333333
8;2843875;0.011637369791666666
15;/;0.005208333333333333
17;3395;0.211669921875
36;/;0.00634765625
25;/;0.006917317708333333
7;1;5.216471354166667
15;/;0.006591796875
12;7496;0.11328125
20;/;0.007242838541666667
6;1;27.770345052083332
21;89593;19.414957682291668
28;8364;0.010498046875
30;1100;0.010091145833333334
14;/;0.005696614583333333
14;/;0.007161458333333333
13;265;0.015950520833333332
8;1;0.033284505208333336
34;/;0.006266276041666667
13;/;0.006184895833333333
13;/;0.006510416666666667
28;32351;0.014404296875
23;506;0.197509765625
20;194;0.058349609375
17;9606;0.010091145833333334
7;1;0.75146484375
27;/;0.006673177083333333
9;1;0.4979654947916667
24;8287;1.614501953125
9;1;0.17626953125
17;1301;0.013671875
18;/;0.005533854166666667
20;543;0.029947916666666668
17;5139;0.030354817708333332
8;2;0.019938151041666668
13;2285;0.011637369791666666
12;41665;0.9335123697916666
20;9599;0.010416666666666666
15;/;0.006103515625
39;/;0.0068359375
19;/;0.006266276041666667
26;/;0.0068359375
10;2;0.010498046875
7;1;0.3873697916666667
9;376913;0.08333333333333333
40;284812;0.006917317708333333
8;1;0.057210286458333336
13;10116;0.007649739583333333
15;200795;0.011637369791666666
9;80840;0.053304036458333336
14;482235;0.0068359375
9;4930;0.03125
17;1716;0.01318359375
20;/;0.005940755208333333
19;441959;0.006917317708333333
11;/;0.008951822916666666
8;186803;0.011149088541666666
6;1;9.345052083333334
26;243273;0.007975260416666666
5;;
34;/;0.006917317708333333
35;2251;0.013020833333333334
8;1;0.18513997395833334
13;/;0.006591796875
13;44689;0.006917317708333333
14;2;0.12841796875
16;1963758;0.014404296875
25;7159;0.00732421875
25;/;0.006754557291666667
11;40674;0.11678059895833333
8;1;0.034912109375
7;1;31.36962890625
19;9913;0.007568359375
7;1;1.5262044270833333
21;/;0.007242838541666667
6;1;54.811279296875
11;/;0.005777994791666667
17;/;0.007242838541666667
12;1386;0.060546875
11;556484;0.009928385416666666
8;1;1.1419270833333333
14;/;0.006673177083333333
11;44689;0.006429036458333333
16;/;0.005696614583333333
22;7215;0.031412760416666664
14;/;0.005696614583333333
17;/;0.005940755208333333
14;/;0.006103515625
13;1034943;0.006673177083333333
31;/;0.005777994791666667
8;1;54.153727213541664
6;1;71.51416015625
11;1298;0.012939453125
17;/;0.005615234375
9;/;0.008138020833333334
7;1;0.366455078125
10;/;0.009684244791666666
26;/;0.006510416666666667
16;3702;0.00927734375
11;/;0.006184895833333333
42;8287;1.4086100260416667
9;/;0.010660807291666666
15;147550;0.0458984375
24;314146;0.010579427083333334
9;2759;0.15193684895833334
8;1;0.45654296875
31;713887;0.008626302083333334
19;1307;0.021402994791666668
19;119060;0.119873046875
8;1;0.17179361979166666
12;/;0.005940755208333333
8;1;0.054117838541666664
10;40674;0.8856608072916666
33;/;0.00634765625
8;3701;0.026692708333333332
6;1;1330.86279296875
14;293091;0.019124348958333332
12;4930;0.045084635416666664
20;/;0.0068359375
11;/;0.006754557291666667
39;/;0.007161458333333333
18;/;0.007161458333333333
11;3050301;0.00830078125
8;1;0.15006510416666666
14;/;0.008544921875
12;/;0.008382161458333334
11;/;0.00732421875
13;5529;0.022216796875
20;/;0.007161458333333333
10;1386;0.047444661458333336
10;3700;0.045247395833333336
16;204457;0.022379557291666668
6;1;595.3597005208334
9;2;0.040690104166666664
41;238069;0.024088541666666668
5;;
6;1;31.439046223958332
20;497;0.016927083333333332
20;122277;0.013997395833333334
7;1;0.335693359375
10;1236;0.161865234375
25;/;0.007161458333333333
14;4956;0.0087890625
5;;
10;/;0.007731119791666667
21;5478;0.008219401041666666
9;1142;0.010091145833333334
13;2759;0.049397786458333336
9;/;0.008870442708333334
14;/;0.006754557291666667
15;/;0.006266276041666667
38;212790;0.008382161458333334
12;2759;2.2720540364583335
40;1308;0.014811197916666666
12;89593;22.837890625
29;/;0.006754557291666667
22;1117;0.3949381510416667
17;1;79.20841471354167
20;/;0.007568359375
18;1236;0.16495768229166666
6;1;123.439697265625
22;314225;0.009928385416666666
27;1224;0.5299479166666666
18;/;0.008138020833333334
7;1;25.300537109375
17;/;0.006917317708333333
18;/;0.006917317708333333
13;191412;0.01220703125
9;1386;0.034098307291666664
29;6501;0.008951822916666666
15;/;0.007568359375
5;;
19;33926;0.017333984375
9;1;0.02294921875
9;/;0.00732421875
16;1963758;0.015625
18;/;0.006917317708333333
14;2335;0.0205078125
14;1386;0.016682942708333332
38;/;0.006591796875
20;/;0.006673177083333333
10;1;121.700927734375
9;456442;0.019856770833333332
16;82115;0.029459635416666668
19;873;0.0087890625
22;119089;0.051839192708333336
23;89184;0.0087890625
11;3701;0.012125651041666666
6;1;15.695231119791666
13;1386;0.0322265625
12;314146;0.07511393229166667
13;/;0.007080078125
17;3701;0.013102213541666666
12;4930;0.023763020833333332
12;111955;0.008544921875
6;1;4.785970052083333
47;28895;0.016845703125
26;1;24.126057942708332
6;1;32.896158854166664
25;80840;0.010498046875
27;/;0.006754557291666667
15;1760;0.2792154947916667
7;1;1.8885904947916667
7;1;0.27392578125
12;/;0.006917317708333333
13;6237;0.013020833333333334
17;/;0.005940755208333333
27;1236;0.034505208333333336
25;/;0.006103515625
14;629;0.08504231770833333
28;8287;0.009847005208333334
8;1;0.6476236979166666
22;294746;0.008463541666666666
35;4951;0.01123046875
13;2594499;0.006998697916666667
27;/;0.007568359375
7;1;17.643310546875
12;3701;0.010009765625
16;2;0.043294270833333336
9;1;0.06982421875
8;1;0.23128255208333334
9;33208;0.012288411458333334
10;48736;0.031494140625
25;/;0.006266276041666667
19;8364;0.008463541666666666
13;147380;0.023600260416666668
7;1;0.06575520833333333
20;44689;0.007568359375
9;106178;0.009928385416666666
20;8287;0.018798828125
6;1;331.8531087239583
13;/;0.01416015625
10;40674;0.3505859375
9;22;0.015055338541666666
8;1;0.039632161458333336
7;1;6.090738932291667
9;1357;0.019124348958333332
39;209;0.009358723958333334
20;/;0.006510416666666667
12;/;0.006103515625
8;1224;0.0390625
16;/;0.00634765625
7;1;0.92138671875
11;/;0.008138020833333334
25;2239;0.017171223958333332
16;/;0.006184895833333333
31;862507;0.012369791666666666
17;1046;0.012939453125
20;/;0.007080078125
37;690307;0.007731119791666667
39;/;0.006591796875
28;3050294;0.017496744791666668
7;1;17.869222005208332
10;32341;0.026285807291666668
9;1;0.013590494791666666
13;/;0.006266276041666667
35;/;0.006184895833333333
15;35500;0.039876302083333336
11;5599;0.007080078125
7;1;553.1663411458334
6;1;828.8003743489584
10;2759;0.028727213541666668
11;862507;0.012369791666666666
14;/;0.008056640625
9;44689;0.009684244791666666
12;8782;3.552001953125
5;;
21;/;0.008870442708333334
18;/;0.006591796875
5;;
7;1;4.426188151041667
11;1;0.017415364583333332
6;1;118.62809244791667
13;549779;0.023844401041666668
10;/;0.0087890625
9;2056316;0.010009765625
13;/;0.008219401041666666
18;/;0.00634765625
9;213481;0.034423828125
17;/;0.007486979166666667
7;1;97.74495442708333
19;8355;0.009033203125
17;2;0.076904296875
6;1;1079.84716796875
17;/;0.008870442708333334
14;/;0.007731119791666667
7;1;8.462646484375
13;7222;0.008463541666666666
10;91347;0.10709635416666667
5;;
11;40674;0.12947591145833334
16;/;0.007161458333333333
12;/;0.006754557291666667
12;266117;0.007893880208333334
20;/;0.006673177083333333
7;1;0.09269205729166667
9;284812;0.009440104166666666
20;/;0.006022135416666667
32;/;0.006754557291666667
7;1;0.4469401041666667
31;2955465;1835.9166666666667
29;1890424;0.058837890625
12;9986;0.011149088541666666
13;/;0.009928385416666666
15;1236;0.02392578125
10;4070;3.3936360677083335
13;1485;0.013671875
8;1;0.380615234375
28;/;0.0078125
17;1;7.773356119791667
14;410358;0.010498046875
13;2;1.365234375
10;1;1.2217610677083333
16;/;0.006510416666666667
17;22;0.0126953125
17;/;0.008382161458333334
36;/;0.006591796875
13;/;0.007080078125
8;1;0.2561848958333333
5;;
6;1;3336.9913736979165
9;1;0.18570963541666666
21;284592;0.0107421875
11;4930;0.037353515625
31;/;0.008219401041666666
15;/;0.008056640625
12;/;0.005859375
13;10497;0.028645833333333332
10;/;0.007975260416666666
6;1;798.4933268229166
8;1;0.044840494791666664
16;3398;0.020914713541666668
16;/;0.009684244791666666
11;1;7.0927734375
11;142796;0.016927083333333332
9;59922;0.009765625
5;;
8;3700;0.14485677083333334
6;1;4653.692626953125
6;1;2243.2373046875
26;8287;0.0205078125
11;980083;0.029703776041666668
9;1;0.015218098958333334
11;1;75.25984700520833
8;1;2.0528157552083335
15;10090;0.008219401041666666
12;1;2.8583170572916665
12;/;0.007080078125
7;1;4.643391927083333
9;5052;0.017985026041666668
7;1;338.825927734375
6;1;247.32462565104166
10;/;0.009684244791666666
16;286;0.0361328125
15;2104;0.012125651041666666
16;314293;0.067626953125
15;394503;0.008626302083333334
5;;
14;2767842;0.01953125
7;1;1.83251953125
22;89184;0.009358723958333334
9;1;0.0146484375
7;1;3.86181640625
25;2;0.009358723958333334
31;/;0.006917317708333333
21;/;0.006429036458333333
6;1;3258.3133138020835
7;1;0.12980143229166666
12;8364;0.010823567708333334
7;1;1.8744303385416667
7;1;1.3667805989583333
13;/;0.009765625
8;1;0.056070963541666664
26;/;0.007242838541666667
11;441;0.025472005208333332
6;1;4.035400390625
8;1;2.2603352864583335
26;1754;0.034912109375
5;;
25;161934;0.009765625
9;1;0.2769368489583333
25;48558;0.0146484375
12;89593;27.982014973958332
9;1;0.013102213541666666
8;322104;0.024332682291666668
19;/;0.007975260416666666
32;/;0.007405598958333333
13;/;0.006673177083333333
18;207598;0.015055338541666666
12;/;0.00732421875
23;/;0.007080078125
30;/;0.00634765625
36;1236;0.0224609375
12;270;0.023274739583333332
33;/;0.006673177083333333
19;/;0.006510416666666667
12;89593;6.418131510416667
21;8287;0.014567057291666666
7;1;70.45817057291667
20;/;0.006022135416666667
36;/;0.008056640625
7;1;0.479248046875
9;862507;0.014078776041666666
26;3701;0.011393229166666666
25;/;0.007893880208333334
9;40674;0.9712727864583334
20;1279;0.047770182291666664
10;3050294;0.011881510416666666
10;204432;0.013102213541666666
10;/;0.007731119791666667
9;1;0.17496744791666666
11;84565;0.009847005208333334
11;160791;0.009684244791666666
8;2;0.044677734375
19;1279;0.039794921875
16;2335;0.014078776041666666
8;2;1.14013671875
20;/;0.006266276041666667
20;3701;0.00927734375
28;3701;0.011474609375
14;3398;0.035074869791666664
7;1;0.096435546875
9;1599;0.012451171875
14;3050293;0.025797526041666668
18;/;0.006998697916666667
13;712;0.08732096354166667
12;22;0.026448567708333332
7;1;25.630452473958332
14;361100;0.008382161458333334
12;2771471;0.009358723958333334
12;/;0.006022135416666667
35;/;0.005777994791666667
29;/;0.005777994791666667
7;1;2.9060872395833335
32;/;0.006754557291666667
13;4479;0.10725911458333333
27;/;0.005452473958333333
8;1;0.11564127604166667
20;33170;0.008870442708333334
10;6239;0.006917317708333333
8;1;0.056722005208333336
12;/;0.008626302083333334
10;/;0.006591796875
17;3562;0.0078125
9;293091;0.011149088541666666
20;/;0.00634765625
14;/;0.00537109375
31;393595;0.006510416666666667
31;/;0.006429036458333333
8;1;0.014322916666666666
9;284811;0.008463541666666666
13;/;0.006266276041666667
7;1;157.44278971354166
11;/;0.006591796875
8;1;0.6083984375
13;712;0.06290690104166667
14;1309;0.010416666666666666
22;3417;0.010335286458333334
8;2759;0.036865234375
18;43845;0.040934244791666664
7;1;0.6520182291666666
41;5599;0.008219401041666666
11;862507;0.0126953125
6;1;18.421468098958332
8;1;0.0546875
19;340177;0.008544921875
